"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Shelby County, TN"	"47157"	"2015"	"2015"	"Mar., 2015"	"2015/03"	15	Not Applicable	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2015"	"2015"	"Apr., 2015"	"2015/04"	12	Not Applicable	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"2015"	"2015"	"Jun., 2015"	"2015/06"	11	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"Jan., 2014"	"2014/01"	15	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"Feb., 2014"	"2014/02"	15	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"Mar., 2014"	"2014/03"	14	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"Apr., 2014"	"2014/04"	14	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"May, 2014"	"2014/05"	16	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"Jun., 2014"	"2014/06"	11	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"Jul., 2014"	"2014/07"	23	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"Aug., 2014"	"2014/08"	17	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"Sep., 2014"	"2014/09"	16	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"Oct., 2014"	"2014/10"	18	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"Nov., 2014"	"2014/11"	12	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2014"	"2014"	"Dec., 2014"	"2014/12"	16	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2015"	"2015"	"Jan., 2015"	"2015/01"	15	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2015"	"2015"	"Feb., 2015"	"2015/02"	18	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2015"	"2015"	"Mar., 2015"	"2015/03"	26	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2015"	"2015"	"Apr., 2015"	"2015/04"	20	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2015"	"2015"	"Jun., 2015"	"2015/06"	21	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2015"	"2015"	"Jul., 2015"	"2015/07"	13	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2015"	"2015"	"Aug., 2015"	"2015/08"	22	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2015"	"2015"	"Sep., 2015"	"2015/09"	16	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2015"	"2015"	"Oct., 2015"	"2015/10"	14	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2015"	"2015"	"Nov., 2015"	"2015/11"	15	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2015"	"2015"	"Dec., 2015"	"2015/12"	22	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Jan., 2016"	"2016/01"	18	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Feb., 2016"	"2016/02"	19	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Mar., 2016"	"2016/03"	19	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Apr., 2016"	"2016/04"	19	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"May, 2016"	"2016/05"	22	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Jun., 2016"	"2016/06"	18	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Jul., 2016"	"2016/07"	24	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Aug., 2016"	"2016/08"	18	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Sep., 2016"	"2016/09"	11	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Oct., 2016"	"2016/10"	21	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Nov., 2016"	"2016/11"	21	Not Applicable	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2016"	"2016"	"Dec., 2016"	"2016/12"	20	Not Applicable	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2014"	"2014"	"Sep., 2014"	"2014/09"	10	Not Applicable	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2014"	"2014"	"Jun., 2014"	"2014/06"	10	Not Applicable	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2014"	"2014"	"Sep., 2014"	"2014/09"	11	Not Applicable	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2014"	"2014"	"Oct., 2014"	"2014/10"	10	Not Applicable	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2014"	"2014"	"Nov., 2014"	"2014/11"	10	Not Applicable	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2015"	"2015"	"Jun., 2015"	"2015/06"	11	Not Applicable	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2015"	"2015"	"Oct., 2015"	"2015/10"	13	Not Applicable	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2016"	"2016"	"Jan., 2016"	"2016/01"	15	Not Applicable	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2016"	"2016"	"Jun., 2016"	"2016/06"	12	Not Applicable	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2016"	"2016"	"Jul., 2016"	"2016/07"	11	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"Jan., 2014"	"2014/01"	23	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"Feb., 2014"	"2014/02"	18	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"Mar., 2014"	"2014/03"	19	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"Apr., 2014"	"2014/04"	21	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"May, 2014"	"2014/05"	20	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"Jun., 2014"	"2014/06"	26	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"Jul., 2014"	"2014/07"	18	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"Aug., 2014"	"2014/08"	22	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"Sep., 2014"	"2014/09"	24	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"Oct., 2014"	"2014/10"	12	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"Nov., 2014"	"2014/11"	18	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2014"	"2014"	"Dec., 2014"	"2014/12"	20	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"Jan., 2015"	"2015/01"	22	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"Feb., 2015"	"2015/02"	18	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"Mar., 2015"	"2015/03"	22	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"Apr., 2015"	"2015/04"	16	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"May, 2015"	"2015/05"	25	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"Jun., 2015"	"2015/06"	23	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"Jul., 2015"	"2015/07"	25	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"Aug., 2015"	"2015/08"	26	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"Sep., 2015"	"2015/09"	22	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"Oct., 2015"	"2015/10"	22	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"Nov., 2015"	"2015/11"	22	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2015"	"2015"	"Dec., 2015"	"2015/12"	21	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Jan., 2016"	"2016/01"	26	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Feb., 2016"	"2016/02"	12	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Mar., 2016"	"2016/03"	17	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Apr., 2016"	"2016/04"	22	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"May, 2016"	"2016/05"	12	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Jun., 2016"	"2016/06"	25	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Jul., 2016"	"2016/07"	30	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Aug., 2016"	"2016/08"	33	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Sep., 2016"	"2016/09"	24	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Oct., 2016"	"2016/10"	21	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Nov., 2016"	"2016/11"	22	Not Applicable	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2016"	"2016"	"Dec., 2016"	"2016/12"	19	Not Applicable	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"2015"	"2015"	"Jan., 2015"	"2015/01"	12	Not Applicable	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"2015"	"2015"	"May, 2015"	"2015/05"	10	Not Applicable	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"2016"	"2016"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"2016"	"2016"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"2016"	"2016"	"Aug., 2016"	"2016/08"	10	Not Applicable	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2014"	"2014"	"Jul., 2014"	"2014/07"	13	Not Applicable	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2014"	"2014"	"Sep., 2014"	"2014/09"	10	Not Applicable	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2014"	"2014"	"Nov., 2014"	"2014/11"	13	Not Applicable	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2015"	"2015"	"Nov., 2015"	"2015/11"	11	Not Applicable	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2016"	"2016"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2016"	"2016"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable	Not Applicable
	"Fort Bend County, TX"	"48157"	"2015"	"2015"	"Mar., 2015"	"2015/03"	12	Not Applicable	Not Applicable	Not Applicable
	"Fort Bend County, TX"	"48157"	"2015"	"2015"	"Oct., 2015"	"2015/10"	12	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"Jan., 2014"	"2014/01"	36	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"Feb., 2014"	"2014/02"	33	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"Mar., 2014"	"2014/03"	33	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"Apr., 2014"	"2014/04"	27	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"May, 2014"	"2014/05"	30	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"Jun., 2014"	"2014/06"	39	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"Jul., 2014"	"2014/07"	33	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"Aug., 2014"	"2014/08"	57	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"Sep., 2014"	"2014/09"	33	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"Oct., 2014"	"2014/10"	36	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"Nov., 2014"	"2014/11"	37	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2014"	"2014"	"Dec., 2014"	"2014/12"	36	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"Jan., 2015"	"2015/01"	38	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"Feb., 2015"	"2015/02"	35	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"Mar., 2015"	"2015/03"	41	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"Apr., 2015"	"2015/04"	38	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"May, 2015"	"2015/05"	48	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"Jun., 2015"	"2015/06"	36	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"Jul., 2015"	"2015/07"	37	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"Aug., 2015"	"2015/08"	60	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"Sep., 2015"	"2015/09"	29	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"Oct., 2015"	"2015/10"	34	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"Nov., 2015"	"2015/11"	41	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2015"	"2015"	"Dec., 2015"	"2015/12"	31	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"Jan., 2016"	"2016/01"	53	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"Feb., 2016"	"2016/02"	48	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"Mar., 2016"	"2016/03"	35	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"Apr., 2016"	"2016/04"	37	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"May, 2016"	"2016/05"	48	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"Jun., 2016"	"2016/06"	36	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"Jul., 2016"	"2016/07"	57	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"Aug., 2016"	"2016/08"	49	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"Sep., 2016"	"2016/09"	35	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"Oct., 2016"	"2016/10"	29	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"Nov., 2016"	"2016/11"	33	Not Applicable	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2016"	"2016"	"Dec., 2016"	"2016/12"	31	Not Applicable	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2014"	"2014"	"Jan., 2014"	"2014/01"	10	Not Applicable	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2014"	"2014"	"May, 2014"	"2014/05"	11	Not Applicable	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2014"	"2014"	"Oct., 2014"	"2014/10"	10	Not Applicable	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2015"	"2015"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2015"	"2015"	"Dec., 2015"	"2015/12"	12	Not Applicable	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2016"	"2016"	"Mar., 2016"	"2016/03"	12	Not Applicable	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2016"	"2016"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable	Not Applicable
	"Montgomery County, TX"	"48339"	"2016"	"2016"	"May, 2016"	"2016/05"	11	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"Jan., 2014"	"2014/01"	17	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"Feb., 2014"	"2014/02"	14	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"Mar., 2014"	"2014/03"	17	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"Apr., 2014"	"2014/04"	19	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"May, 2014"	"2014/05"	19	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"Jun., 2014"	"2014/06"	17	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"Jul., 2014"	"2014/07"	22	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"Aug., 2014"	"2014/08"	12	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"Sep., 2014"	"2014/09"	15	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"Oct., 2014"	"2014/10"	21	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"Nov., 2014"	"2014/11"	18	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2014"	"2014"	"Dec., 2014"	"2014/12"	27	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"Jan., 2015"	"2015/01"	24	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"Feb., 2015"	"2015/02"	15	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"Mar., 2015"	"2015/03"	22	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"Apr., 2015"	"2015/04"	18	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"May, 2015"	"2015/05"	22	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"Jun., 2015"	"2015/06"	15	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"Jul., 2015"	"2015/07"	21	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"Aug., 2015"	"2015/08"	20	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"Sep., 2015"	"2015/09"	14	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"Oct., 2015"	"2015/10"	15	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"Nov., 2015"	"2015/11"	26	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2015"	"2015"	"Dec., 2015"	"2015/12"	15	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"Jan., 2016"	"2016/01"	22	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"Feb., 2016"	"2016/02"	21	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"Mar., 2016"	"2016/03"	22	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"Apr., 2016"	"2016/04"	17	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"May, 2016"	"2016/05"	23	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"Jun., 2016"	"2016/06"	22	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"Jul., 2016"	"2016/07"	24	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"Aug., 2016"	"2016/08"	17	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"Sep., 2016"	"2016/09"	22	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"Oct., 2016"	"2016/10"	25	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"Nov., 2016"	"2016/11"	20	Not Applicable	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2016"	"2016"	"Dec., 2016"	"2016/12"	26	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2014"	"2014"	"Feb., 2014"	"2014/02"	13	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2014"	"2014"	"Apr., 2014"	"2014/04"	10	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2014"	"2014"	"May, 2014"	"2014/05"	16	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2014"	"2014"	"Jun., 2014"	"2014/06"	17	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2014"	"2014"	"Jul., 2014"	"2014/07"	12	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2014"	"2014"	"Aug., 2014"	"2014/08"	18	Not Applicable	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2014"	"2014"	"Sep., 2014"	"2014/09"	10	Not Applicable	Not Applicable	Not Applicable
