"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Jackson County, MO"	"29095"	"2013"	"2013"	"Nov., 2013"	"2013/11"	10	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2010"	"2010"	"May, 2010"	"2010/05"	13	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2010"	"2010"	"Jun., 2010"	"2010/06"	14	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2010"	"2010"	"Jul., 2010"	"2010/07"	14	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2010"	"2010"	"Aug., 2010"	"2010/08"	13	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2010"	"2010"	"Sep., 2010"	"2010/09"	12	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2010"	"2010"	"Oct., 2010"	"2010/10"	11	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2010"	"2010"	"Dec., 2010"	"2010/12"	12	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2011"	"2011"	"Jan., 2011"	"2011/01"	12	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2011"	"2011"	"Feb., 2011"	"2011/02"	10	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2011"	"2011"	"Mar., 2011"	"2011/03"	12	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2011"	"2011"	"Apr., 2011"	"2011/04"	15	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2011"	"2011"	"Jun., 2011"	"2011/06"	16	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2011"	"2011"	"Jul., 2011"	"2011/07"	16	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2011"	"2011"	"Aug., 2011"	"2011/08"	10	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2011"	"2011"	"Nov., 2011"	"2011/11"	14	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2011"	"2011"	"Dec., 2011"	"2011/12"	12	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2012"	"2012"	"Jan., 2012"	"2012/01"	10	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2012"	"2012"	"Mar., 2012"	"2012/03"	15	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2012"	"2012"	"May, 2012"	"2012/05"	13	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2012"	"2012"	"Jun., 2012"	"2012/06"	12	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2012"	"2012"	"Aug., 2012"	"2012/08"	18	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2012"	"2012"	"Sep., 2012"	"2012/09"	11	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2012"	"2012"	"Oct., 2012"	"2012/10"	12	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2012"	"2012"	"Dec., 2012"	"2012/12"	12	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2013"	"2013"	"Feb., 2013"	"2013/02"	14	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2013"	"2013"	"Mar., 2013"	"2013/03"	16	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2013"	"2013"	"Apr., 2013"	"2013/04"	17	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2013"	"2013"	"May, 2013"	"2013/05"	14	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2013"	"2013"	"Jun., 2013"	"2013/06"	10	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2013"	"2013"	"Jul., 2013"	"2013/07"	12	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2013"	"2013"	"Oct., 2013"	"2013/10"	13	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"2013"	"2013"	"Nov., 2013"	"2013/11"	11	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"Jan., 2010"	"2010/01"	28	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"Feb., 2010"	"2010/02"	25	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"Mar., 2010"	"2010/03"	32	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"Apr., 2010"	"2010/04"	34	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"May, 2010"	"2010/05"	43	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"Jun., 2010"	"2010/06"	27	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"Jul., 2010"	"2010/07"	26	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"Aug., 2010"	"2010/08"	36	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"Sep., 2010"	"2010/09"	35	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"Oct., 2010"	"2010/10"	37	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"Nov., 2010"	"2010/11"	25	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2010"	"2010"	"Dec., 2010"	"2010/12"	28	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Jan., 2011"	"2011/01"	33	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Feb., 2011"	"2011/02"	25	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Mar., 2011"	"2011/03"	29	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Apr., 2011"	"2011/04"	23	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"May, 2011"	"2011/05"	29	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Jun., 2011"	"2011/06"	35	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Jul., 2011"	"2011/07"	21	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Aug., 2011"	"2011/08"	22	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Sep., 2011"	"2011/09"	37	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Oct., 2011"	"2011/10"	26	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Nov., 2011"	"2011/11"	20	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2011"	"2011"	"Dec., 2011"	"2011/12"	30	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"Jan., 2012"	"2012/01"	28	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"Feb., 2012"	"2012/02"	29	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"Mar., 2012"	"2012/03"	37	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"Apr., 2012"	"2012/04"	39	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"May, 2012"	"2012/05"	26	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"Jun., 2012"	"2012/06"	31	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"Jul., 2012"	"2012/07"	33	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"Aug., 2012"	"2012/08"	33	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"Sep., 2012"	"2012/09"	30	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"Oct., 2012"	"2012/10"	23	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"Nov., 2012"	"2012/11"	30	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2012"	"2012"	"Dec., 2012"	"2012/12"	29	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"Jan., 2013"	"2013/01"	25	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"Feb., 2013"	"2013/02"	28	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"Mar., 2013"	"2013/03"	24	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"Apr., 2013"	"2013/04"	34	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"May, 2013"	"2013/05"	24	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"Jun., 2013"	"2013/06"	29	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"Jul., 2013"	"2013/07"	34	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"Aug., 2013"	"2013/08"	34	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"Sep., 2013"	"2013/09"	36	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"Oct., 2013"	"2013/10"	25	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"Nov., 2013"	"2013/11"	27	Not Applicable	Not Applicable
	"Clark County, NV"	"32003"	"2013"	"2013"	"Dec., 2013"	"2013/12"	30	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2010"	"2010"	"Jul., 2010"	"2010/07"	14	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2010"	"2010"	"Aug., 2010"	"2010/08"	10	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2010"	"2010"	"Oct., 2010"	"2010/10"	13	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2011"	"2011"	"Dec., 2011"	"2011/12"	12	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2012"	"2012"	"Feb., 2012"	"2012/02"	10	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2012"	"2012"	"May, 2012"	"2012/05"	12	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2013"	"2013"	"Jan., 2013"	"2013/01"	12	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2013"	"2013"	"May, 2013"	"2013/05"	12	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2013"	"2013"	"Jul., 2013"	"2013/07"	10	Not Applicable	Not Applicable
	"Washoe County, NV"	"32031"	"2013"	"2013"	"Nov., 2013"	"2013/11"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2012"	"2012"	"May, 2012"	"2012/05"	11	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"2013"	"2013"	"Aug., 2013"	"2013/08"	11	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2010"	"2010"	"Jan., 2010"	"2010/01"	10	Not Applicable	Not Applicable
	"Bergen County, NJ"	"34003"	"2012"	"2012"	"May, 2012"	"2012/05"	10	Not Applicable	Not Applicable
	"Burlington County, NJ"	"34005"	"2013"	"2013"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Camden County, NJ"	"34007"	"2013"	"2013"	"Sep., 2013"	"2013/09"	11	Not Applicable	Not Applicable
	"Essex County, NJ"	"34013"	"2013"	"2013"	"May, 2013"	"2013/05"	10	Not Applicable	Not Applicable
	"Gloucester County, NJ"	"34015"	"2012"	"2012"	"Mar., 2012"	"2012/03"	10	Not Applicable	Not Applicable
	"Middlesex County, NJ"	"34023"	"2011"	"2011"	"Mar., 2011"	"2011/03"	10	Not Applicable	Not Applicable
	"Monmouth County, NJ"	"34025"	"2013"	"2013"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2013"	"2013"	"May, 2013"	"2013/05"	14	Not Applicable	Not Applicable
	"Ocean County, NJ"	"34029"	"2013"	"2013"	"Sep., 2013"	"2013/09"	10	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2010"	"2010"	"Jan., 2010"	"2010/01"	12	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2010"	"2010"	"Apr., 2010"	"2010/04"	14	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2010"	"2010"	"May, 2010"	"2010/05"	11	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2010"	"2010"	"Jul., 2010"	"2010/07"	10	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2010"	"2010"	"Aug., 2010"	"2010/08"	12	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2010"	"2010"	"Sep., 2010"	"2010/09"	10	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2010"	"2010"	"Dec., 2010"	"2010/12"	11	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	"Jan., 2011"	"2011/01"	10	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	"Mar., 2011"	"2011/03"	13	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	"Apr., 2011"	"2011/04"	12	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	"May, 2011"	"2011/05"	14	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	"Jun., 2011"	"2011/06"	12	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	"Jul., 2011"	"2011/07"	13	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	"Aug., 2011"	"2011/08"	12	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	"Sep., 2011"	"2011/09"	16	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	"Oct., 2011"	"2011/10"	10	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	"Nov., 2011"	"2011/11"	11	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2011"	"2011"	"Dec., 2011"	"2011/12"	12	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2012"	"2012"	"Jan., 2012"	"2012/01"	15	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2012"	"2012"	"Feb., 2012"	"2012/02"	10	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2012"	"2012"	"Mar., 2012"	"2012/03"	16	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2012"	"2012"	"Apr., 2012"	"2012/04"	14	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2012"	"2012"	"May, 2012"	"2012/05"	16	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2012"	"2012"	"Jun., 2012"	"2012/06"	10	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2012"	"2012"	"Dec., 2012"	"2012/12"	13	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2013"	"2013"	"Feb., 2013"	"2013/02"	13	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2013"	"2013"	"Mar., 2013"	"2013/03"	12	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2013"	"2013"	"Apr., 2013"	"2013/04"	10	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2013"	"2013"	"May, 2013"	"2013/05"	11	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2013"	"2013"	"Jun., 2013"	"2013/06"	15	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2013"	"2013"	"Jul., 2013"	"2013/07"	21	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2013"	"2013"	"Aug., 2013"	"2013/08"	13	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2013"	"2013"	"Sep., 2013"	"2013/09"	11	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2013"	"2013"	"Oct., 2013"	"2013/10"	13	Not Applicable	Not Applicable
	"Bernalillo County, NM"	"35001"	"2013"	"2013"	"Dec., 2013"	"2013/12"	12	Not Applicable	Not Applicable
	"Bronx County, NY"	"36005"	"2011"	"2011"	"Jul., 2011"	"2011/07"	12	Not Applicable	Not Applicable
	"Bronx County, NY"	"36005"	"2011"	"2011"	"Nov., 2011"	"2011/11"	10	Not Applicable	Not Applicable
	"Bronx County, NY"	"36005"	"2012"	"2012"	"Jun., 2012"	"2012/06"	13	Not Applicable	Not Applicable
	"Bronx County, NY"	"36005"	"2013"	"2013"	"Jan., 2013"	"2013/01"	10	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2010"	"2010"	"Jan., 2010"	"2010/01"	12	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2010"	"2010"	"Mar., 2010"	"2010/03"	16	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2010"	"2010"	"Sep., 2010"	"2010/09"	11	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2011"	"2011"	"Mar., 2011"	"2011/03"	13	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2011"	"2011"	"Apr., 2011"	"2011/04"	10	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2011"	"2011"	"Sep., 2011"	"2011/09"	12	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2011"	"2011"	"Oct., 2011"	"2011/10"	13	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2011"	"2011"	"Nov., 2011"	"2011/11"	13	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2012"	"2012"	"Aug., 2012"	"2012/08"	13	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2012"	"2012"	"Nov., 2012"	"2012/11"	10	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2013"	"2013"	"Jul., 2013"	"2013/07"	11	Not Applicable	Not Applicable
	"Erie County, NY"	"36029"	"2013"	"2013"	"Sep., 2013"	"2013/09"	11	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2010"	"2010"	"Feb., 2010"	"2010/02"	17	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2010"	"2010"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2010"	"2010"	"May, 2010"	"2010/05"	13	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2010"	"2010"	"Jun., 2010"	"2010/06"	18	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2010"	"2010"	"Jul., 2010"	"2010/07"	14	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2010"	"2010"	"Oct., 2010"	"2010/10"	13	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2011"	"2011"	"Feb., 2011"	"2011/02"	14	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2011"	"2011"	"Apr., 2011"	"2011/04"	12	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2011"	"2011"	"May, 2011"	"2011/05"	12	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2011"	"2011"	"Jun., 2011"	"2011/06"	10	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2011"	"2011"	"Jul., 2011"	"2011/07"	11	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2011"	"2011"	"Sep., 2011"	"2011/09"	11	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2011"	"2011"	"Dec., 2011"	"2011/12"	11	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2012"	"2012"	"Jan., 2012"	"2012/01"	10	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2012"	"2012"	"Mar., 2012"	"2012/03"	10	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2012"	"2012"	"Apr., 2012"	"2012/04"	14	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2012"	"2012"	"May, 2012"	"2012/05"	14	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2012"	"2012"	"Jun., 2012"	"2012/06"	11	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2012"	"2012"	"Nov., 2012"	"2012/11"	17	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2012"	"2012"	"Dec., 2012"	"2012/12"	15	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2013"	"2013"	"Jan., 2013"	"2013/01"	14	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2013"	"2013"	"Mar., 2013"	"2013/03"	13	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2013"	"2013"	"Apr., 2013"	"2013/04"	18	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2013"	"2013"	"Jun., 2013"	"2013/06"	10	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2013"	"2013"	"Aug., 2013"	"2013/08"	11	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2013"	"2013"	"Sep., 2013"	"2013/09"	10	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2013"	"2013"	"Oct., 2013"	"2013/10"	10	Not Applicable	Not Applicable
	"Kings County, NY"	"36047"	"2013"	"2013"	"Nov., 2013"	"2013/11"	14	Not Applicable	Not Applicable
	"Monroe County, NY"	"36055"	"2011"	"2011"	"Jul., 2011"	"2011/07"	11	Not Applicable	Not Applicable
	"Monroe County, NY"	"36055"	"2011"	"2011"	"Dec., 2011"	"2011/12"	11	Not Applicable	Not Applicable
	"Monroe County, NY"	"36055"	"2012"	"2012"	"Dec., 2012"	"2012/12"	11	Not Applicable	Not Applicable
	"Monroe County, NY"	"36055"	"2013"	"2013"	"Dec., 2013"	"2013/12"	10	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2010"	"2010"	"Jul., 2010"	"2010/07"	13	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2010"	"2010"	"Sep., 2010"	"2010/09"	11	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2010"	"2010"	"Oct., 2010"	"2010/10"	13	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2011"	"2011"	"Feb., 2011"	"2011/02"	12	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2011"	"2011"	"Jun., 2011"	"2011/06"	10	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2011"	"2011"	"Jul., 2011"	"2011/07"	10	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2011"	"2011"	"Aug., 2011"	"2011/08"	11	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2011"	"2011"	"Oct., 2011"	"2011/10"	12	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2011"	"2011"	"Dec., 2011"	"2011/12"	12	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2012"	"2012"	"Jul., 2012"	"2012/07"	13	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2012"	"2012"	"Aug., 2012"	"2012/08"	11	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2012"	"2012"	"Sep., 2012"	"2012/09"	10	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2012"	"2012"	"Nov., 2012"	"2012/11"	10	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2013"	"2013"	"Sep., 2013"	"2013/09"	16	Not Applicable	Not Applicable
	"Nassau County, NY"	"36059"	"2013"	"2013"	"Oct., 2013"	"2013/10"	10	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2010"	"2010"	"May, 2010"	"2010/05"	10	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2010"	"2010"	"Jul., 2010"	"2010/07"	12	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2010"	"2010"	"Sep., 2010"	"2010/09"	16	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2010"	"2010"	"Oct., 2010"	"2010/10"	14	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2011"	"2011"	"Jan., 2011"	"2011/01"	10	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2011"	"2011"	"Mar., 2011"	"2011/03"	14	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2011"	"2011"	"Apr., 2011"	"2011/04"	12	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2011"	"2011"	"May, 2011"	"2011/05"	16	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2011"	"2011"	"Jun., 2011"	"2011/06"	15	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2011"	"2011"	"Jul., 2011"	"2011/07"	13	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2011"	"2011"	"Aug., 2011"	"2011/08"	12	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2011"	"2011"	"Oct., 2011"	"2011/10"	10	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2011"	"2011"	"Nov., 2011"	"2011/11"	11	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2012"	"2012"	"Jan., 2012"	"2012/01"	18	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2012"	"2012"	"Feb., 2012"	"2012/02"	12	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2012"	"2012"	"Apr., 2012"	"2012/04"	11	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2012"	"2012"	"May, 2012"	"2012/05"	16	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2012"	"2012"	"Jun., 2012"	"2012/06"	12	Not Applicable	Not Applicable
	"New York County, NY"	"36061"	"2012"	"2012"	"Jul., 2012"	"2012/07"	11	Not Applicable	Not Applicable
